route_id,service_id,trip_id,trip_headsign,block_id,run_id,shape_id,duty_id,trip_label,trip_index,trp_time_end,trp_place_end,trp_place_end_descr,trp_trip_ST,trp_block,trp_operating_days,direction_id,trp_time_start
18,202220D-vs20222D-Weekday-05,3759412-202220D-vs20222D-Weekday-05,18,645816,1804,180001,506,180403,447,14:12:00,scmc,"Santa Cruz Metro Center",0,1804,,0,13:25:00
20,202220D-vs20222D-Weekday-05,3759049-202220D-vs20222D-Weekday-05,20,645816,1804,200023,45,180404,448,15:33:00,scmc,"Santa Cruz Metro Center",0,1804,,0,14:40:00
18,202220D-vs20222D-Weekday-05,3759417-202220D-vs20222D-Weekday-05,18,645816,1804,180001,45,180405,449,16:47:00,scmc,"Santa Cruz Metro Center",0,1804,,0,15:55:00
18,202220D-vs20222D-Weekday-05,3759420-202220D-vs20222D-Weekday-05,18,645816,1804,180001,45,180406,450,18:08:00,scmc,"Santa Cruz Metro Center",0,1804,,0,17:25:00
19,202220D-vs20222D-Weekday-05,3759526-202220D-vs20222D-Weekday-05,19,645816,1804,190013,45,180407,451,19:20:00,scmc,"Santa Cruz Metro Center",0,1804,,0,18:35:00
20,202220D-vs20222D-Weekday-05,3759283-202220D-vs20222D-Weekday-05,20,645816,1804,200023,45,180408,452,20:28:00,scmc,"Santa Cruz Metro Center",0,1804,,0,19:40:00
20,202220D-vs20222D-Weekday-05,3759052-202220D-vs20222D-Weekday-05,20,645816,1804,200023,45,180409,453,21:28:00,scmc,"Santa Cruz Metro Center",0,1804,,0,20:40:00
10,202220D-vs20222D-Weekday-05,3759021-202220D-vs20222D-Weekday-05,10,645777,1901,100009,305,190101,69,07:52:00,scmc,"Santa Cruz Metro Center",0,1901,,0,07:10:00
10,202220D-vs20222D-Weekday-05,3759022-202220D-vs20222D-Weekday-05,10,645777,1901,100009,305,190102,70,08:52:00,scmc,"Santa Cruz Metro Center",0,1901,,0,08:10:00
10,202220D-vs20222D-Weekday-05,3759024-202220D-vs20222D-Weekday-05,10,645777,1901,100009,305,190103,71,09:52:00,scmc,"Santa Cruz Metro Center",0,1901,,0,09:10:00
18,202220D-vs20222D-Weekday-05,3759406-202220D-vs20222D-Weekday-05,18,645777,1901,180001,305,190104,72,11:12:00,scmc,"Santa Cruz Metro Center",0,1901,,0,10:25:00
20,202220D-vs20222D-Weekday-05,3759046-202220D-vs20222D-Weekday-05,20,645777,1901,200026,305,190105,73,12:38:00,scmc,"Santa Cruz Metro Center",0,1901,,0,11:40:00
18,202220D-vs20222D-Weekday-05,3759411-202220D-vs20222D-Weekday-05,18,645777,1901,180001,3,190106,74,13:42:00,scmc,"Santa Cruz Metro Center",0,1901,,0,12:55:00
19,202220D-vs20222D-Weekday-05,3759435-202220D-vs20222D-Weekday-05,19,645777,1901,190013,3,190107,75,14:50:00,scmc,"Santa Cruz Metro Center",0,1901,,0,14:05:00
19,202220D-vs20222D-Weekday-05,3759436-202220D-vs20222D-Weekday-05,19,645777,1901,190013,3,190108,76,15:50:00,scmc,"Santa Cruz Metro Center",0,1901,,0,15:05:00
19,202220D-vs20222D-Weekday-05,3759437-202220D-vs20222D-Weekday-05,19,645777,1901,190013,3,190109,77,16:50:00,scmc,"Santa Cruz Metro Center",0,1901,,0,16:05:00
19,202220D-vs20222D-Weekday-05,3759438-202220D-vs20222D-Weekday-05,19,645777,1901,190013,3,190110,78,17:50:00,scmc,"Santa Cruz Metro Center",0,1901,,0,17:05:00
19,202220D-vs20222D-Weekday-05,3759019-202220D-vs20222D-Weekday-05,19,645780,1902,190013,27,190201,109,08:17:00,scmc,"Santa Cruz Metro Center",0,1902,,0,07:35:00
19,202220D-vs20222D-Weekday-05,3759023-202220D-vs20222D-Weekday-05,19,645780,1902,190013,27,190202,110,09:17:00,scmc,"Santa Cruz Metro Center",0,1902,,0,08:35:00
19,202220D-vs20222D-Weekday-05,3759025-202220D-vs20222D-Weekday-05,19,645780,1902,190013,27,190203,111,10:17:00,scmc,"Santa Cruz Metro Center",0,1902,,0,09:35:00
19,202220D-vs20222D-Weekday-05,3759027-202220D-vs20222D-Weekday-05,19,645780,1902,190013,27,190204,112,11:17:00,scmc,"Santa Cruz Metro Center",0,1902,,0,10:35:00
19,202220D-vs20222D-Weekday-05,3759029-202220D-vs20222D-Weekday-05,19,645780,1902,190013,27,190205,113,12:17:00,scmc,"Santa Cruz Metro Center",0,1902,,0,11:35:00
20,202220D-vs20222D-Weekday-05,3759047-202220D-vs20222D-Weekday-05,20,645780,1902,200023,27,190206,114,13:33:00,scmc,"Santa Cruz Metro Center",0,1902,,0,12:40:00
18,202220D-vs20222D-Weekday-05,3759413-202220D-vs20222D-Weekday-05,18,645780,1902,180001,27,190207,115,14:42:00,scmc,"Santa Cruz Metro Center",0,1902,,0,13:55:00
18,202220D-vs20222D-Weekday-05,3759415-202220D-vs20222D-Weekday-05,18,645780,1902,180001,27,190208,116,15:42:00,scmc,"Santa Cruz Metro Center",0,1902,,0,14:55:00
18,202220D-vs20222D-Weekday-05,3759418-202220D-vs20222D-Weekday-05,18,645780,1902,180001,53,190209,117,17:17:00,scmc,"Santa Cruz Metro Center",0,1902,,0,16:25:00
19,202220D-vs20222D-Weekday-05,3759213-202220D-vs20222D-Weekday-05,19,645780,1902,190013,53,190210,118,18:20:00,scmc,"Santa Cruz Metro Center",0,1902,,0,17:35:00
10,202220D-vs20222D-Weekday-05,3759041-202220D-vs20222D-Weekday-05,10,645780,1902,100009,53,190211,119,19:23:00,scmc,"Santa Cruz Metro Center",0,1902,,0,18:45:00
19,202220D-vs20222D-Weekday-05,3759527-202220D-vs20222D-Weekday-05,19,645780,1902,190013,53,190212,120,20:13:00,scmc,"Santa Cruz Metro Center",0,1902,,0,19:35:00
19,202220D-vs20222D-Weekday-05,3759528-202220D-vs20222D-Weekday-05,19,645780,1902,190013,53,190213,121,21:13:00,scmc,"Santa Cruz Metro Center",0,1902,,0,20:35:00
19,202220D-vs20222D-Weekday-05,3759529-202220D-vs20222D-Weekday-05,19,645780,1902,190013,53,190214,122,22:13:00,scmc,"Santa Cruz Metro Center",0,1902,,0,21:35:00
19,202220D-vs20222D-Weekday-05,3759530-202220D-vs20222D-Weekday-05,19,645780,1902,190013,53,190215,123,23:13:00,scmc,"Santa Cruz Metro Center",0,1902,,0,22:35:00
19,202220D-vs20222D-Weekday-05,3759531-202220D-vs20222D-Weekday-05,19,645780,1902,190013,53,190216,124,24:13:00,scmc,"Santa Cruz Metro Center",0,1902,,0,23:35:00
20,202220D-vs20222D-Weekday-05,3759042-202220D-vs20222D-Weekday-05,20,645781,1903,200023,28,190301,125,08:33:00,scmc,"Santa Cruz Metro Center",0,1903,,0,07:40:00
20,202220D-vs20222D-Weekday-05,3759043-202220D-vs20222D-Weekday-05,20,645781,1903,200023,28,190302,126,09:33:00,scmc,"Santa Cruz Metro Center",0,1903,,0,08:40:00
10,202220D-vs20222D-Weekday-05,3759026-202220D-vs20222D-Weekday-05,10,645781,1903,100009,28,190303,127,10:52:00,scmc,"Santa Cruz Metro Center",0,1903,,0,10:10:00
18,202220D-vs20222D-Weekday-05,3759408-202220D-vs20222D-Weekday-05,18,645781,1903,180001,28,190304,128,12:12:00,scmc,"Santa Cruz Metro Center",0,1903,,0,11:25:00
19,202220D-vs20222D-Weekday-05,3759031-202220D-vs20222D-Weekday-05,19,645781,1903,190013,28,190305,129,13:17:00,scmc,"Santa Cruz Metro Center",0,1903,,0,12:35:00
19,202220D-vs20222D-Weekday-05,3759033-202220D-vs20222D-Weekday-05,19,645781,1903,190013,28,190306,130,14:17:00,scmc,"Santa Cruz Metro Center",0,1903,,0,13:35:00
19,202220D-vs20222D-Weekday-05,3759035-202220D-vs20222D-Weekday-05,19,645781,1903,190013,28,190307,131,15:20:00,scmc,"Santa Cruz Metro Center",0,1903,,0,14:35:00
19,202220D-vs20222D-Weekday-05,3759037-202220D-vs20222D-Weekday-05,19,645781,1903,190013,14,190308,132,16:20:00,scmc,"Santa Cruz Metro Center",0,1903,,0,15:35:00
20,202220D-vs20222D-Weekday-05,3759221-202220D-vs20222D-Weekday-05,20,645781,1903,200023,14,190309,133,17:33:00,scmc,"Santa Cruz Metro Center",0,1903,,0,16:40:00
19,202220D-vs20222D-Weekday-05,3759439-202220D-vs20222D-Weekday-05,19,645781,1903,190013,14,190310,134,18:50:00,scmc,"Santa Cruz Metro Center",0,1903,,0,18:05:00
66,202220D-vs20222D-Weekday-05,3759294-202220D-vs20222D-Weekday-05,660,645784,3501,660007,5,350101,161,06:20:00,scmc,"Santa Cruz Metro Center",0,3501,,1,05:55:00
35,202220D-vs20222D-Weekday-05,3759222-202220D-vs20222D-Weekday-05,350,645784,3501,350078,5,350102,162,07:20:00,mtnstr,"Mountain Store",0,3501,,0,06:30:00
35,202220D-vs20222D-Weekday-05,3759223-202220D-vs20222D-Weekday-05,350,645784,3501,350085,5,350103,163,08:23:00,scmc,"Santa Cruz Metro Center",0,3501,,1,07:23:00
69W,202220D-vs20222D-Weekday-05,3759146-202220D-vs20222D-Weekday-05,693,645784,3501,69W0005,5,350104,164,09:28:00,wtc,"Watsonville Transit Center",0,3501,,0,08:37:00
69W,202220D-vs20222D-Weekday-05,3759119-202220D-vs20222D-Weekday-05,693,645784,3501,69W0006,5,350105,165,10:51:00,scmc,"Santa Cruz Metro Center",0,3501,,1,09:50:00
71,202220D-vs20222D-Weekday-05,3759093-202220D-vs20222D-Weekday-05,710,645784,3501,710035,5,350106,166,12:20:00,wtc,"Watsonville Transit Center",0,3501,,0,11:15:00
71,202220D-vs20222D-Weekday-05,3759073-202220D-vs20222D-Weekday-05,710,645784,3501,710040,5,350107,167,13:50:00,scmc,"Santa Cruz Metro Center",0,3501,,1,12:40:00
71,202220D-vs20222D-Weekday-05,3759105-202220D-vs20222D-Weekday-05,710,645784,3501,710035,24,350108,168,15:35:00,wtc,"Watsonville Transit Center",0,3501,,0,14:15:00
69W,202220D-vs20222D-Weekday-05,3759133-202220D-vs20222D-Weekday-05,693,645784,3501,69W0006,24,350109,169,16:51:00,scmc,"Santa Cruz Metro Center",0,3501,,1,15:50:00
41,202220D-vs20222D-Weekday-05,3759442-202220D-vs20222D-Weekday-05,410,645790,3502,410010,6,350201,220,06:30:00,bdpnfl,"Bonny Doon Rd & Pine Flat Rd",0,3502,,0,05:50:00
41,202220D-vs20222D-Weekday-05,3759445-202220D-vs20222D-Weekday-05,410,645790,3502,410009,6,350202,221,07:20:00,scmc,"Santa Cruz Metro Center",0,3502,,1,06:30:00
40,202220D-vs20222D-Weekday-05,3759444-202220D-vs20222D-Weekday-05,400,645790,3502,400019,6,350203,222,07:58:00,pacsch,"Pacific School (Davenport)",0,3502,,0,07:40:00
40,202220D-vs20222D-Weekday-05,3759447-202220D-vs20222D-Weekday-05,400,645790,3502,400020,6,350204,223,08:18:00,scmc,"Santa Cruz Metro Center",0,3502,,1,07:58:00
35,202220D-vs20222D-Weekday-05,3759237-202220D-vs20222D-Weekday-05,350,645790,3502,350078,6,350205,224,09:20:00,mtnstr,"Mountain Store",0,3502,,0,08:30:00
35,202220D-vs20222D-Weekday-05,3759238-202220D-vs20222D-Weekday-05,350,645790,3502,350085,6,350206,225,10:18:00,scmc,"Santa Cruz Metro Center",0,3502,,1,09:23:00
35,202220D-vs20222D-Weekday-05,3759239-202220D-vs20222D-Weekday-05,350,645790,3502,350082,6,350207,226,11:52:00,bigchi,"Big Basin Way & China Grade Rd",0,3502,,0,11:00:00
35,202220D-vs20222D-Weekday-05,3759240-202220D-vs20222D-Weekday-05,350,645790,3502,350086,6,350208,227,12:53:00,scmc,"Santa Cruz Metro Center",0,3502,,1,11:53:00
35,202220D-vs20222D-Weekday-05,3759219-202220D-vs20222D-Weekday-05,350,645790,3502,350078,303,350209,228,14:30:00,mtnstr,"Mountain Store",0,3502,,0,13:30:00
35,202220D-vs20222D-Weekday-05,3759220-202220D-vs20222D-Weekday-05,350,645790,3502,350085,303,350210,229,15:28:00,scmc,"Santa Cruz Metro Center",0,3502,,1,14:33:00
35,202220D-vs20222D-Weekday-05,3759340-202220D-vs20222D-Weekday-05,350,645790,3502,350082,54,350211,230,16:57:00,bigchi,"Big Basin Way & China Grade Rd",0,3502,,0,16:00:00
35,202220D-vs20222D-Weekday-05,3759341-202220D-vs20222D-Weekday-05,350,645790,3502,350086,54,350212,231,17:53:00,scmc,"Santa Cruz Metro Center",0,3502,,1,16:58:00
35,202220D-vs20222D-Weekday-05,3759342-202220D-vs20222D-Weekday-05,350,645790,3502,350078,54,350213,232,19:20:00,mtnstr,"Mountain Store",0,3502,,0,18:30:00
35,202220D-vs20222D-Weekday-05,3759343-202220D-vs20222D-Weekday-05,350,645790,3502,350085,54,350214,233,20:18:00,scmc,"Santa Cruz Metro Center",0,3502,,1,19:23:00
35,202220D-vs20222D-Weekday-05,3759176-202220D-vs20222D-Weekday-05,350,645790,3502,350078,54,350215,234,21:50:00,mtnstr,"Mountain Store",0,3502,,0,21:00:00
35,202220D-vs20222D-Weekday-05,3759177-202220D-vs20222D-Weekday-05,350,645790,3502,350085,54,350216,235,22:48:00,scmc,"Santa Cruz Metro Center",0,3502,,1,21:53:00
35,202220D-vs20222D-Weekday-05,3759265-202220D-vs20222D-Weekday-05,350,645790,3502,350083,54,350217,236,24:02:00,bigchi,"Big Basin Way & China Grade Rd",0,3502,,0,23:00:00
35,202220D-vs20222D-Weekday-05,3759330-202220D-vs20222D-Weekday-05,350,645801,3503,350085,9,350301,321,07:23:00,scmc,"Santa Cruz Metro Center",0,3503,,1,06:33:00
66,202220D-vs20222D-Weekday-05,3759331-202220D-vs20222D-Weekday-05,660,645801,3503,660009,9,350302,322,08:15:00,cpmal1,"Capitola Mall Lane 1",0,3503,,0,07:45:00
68,202220D-vs20222D-Weekday-05,3759332-202220D-vs20222D-Weekday-05,680,645801,3503,680012,9,350303,323,08:49:00,scmc,"Santa Cruz Metro Center",0,3503,,1,08:30:00
68,202220D-vs20222D-Weekday-05,3759333-202220D-vs20222D-Weekday-05,680,645801,3503,680013,9,350304,324,09:36:00,cpmal1,"Capitola Mall Lane 1",0,3503,,0,09:15:00
55,202220D-vs20222D-Weekday-05,3759384-202220D-vs20222D-Weekday-05,550,645801,3503,550012,9,350305,325,10:45:00,cpmal,"Capitola Mall",0,3503,,0,09:45:00
55,202220D-vs20222D-Weekday-05,3759334-202220D-vs20222D-Weekday-05,550,645801,3503,550012,9,350306,326,12:00:00,cpmal,"Capitola Mall",0,3503,,0,11:00:00
55,202220D-vs20222D-Weekday-05,3759385-202220D-vs20222D-Weekday-05,550,645801,3503,550012,9,350307,327,13:15:00,cpmal,"Capitola Mall",0,3503,,0,12:15:00
55,202220D-vs20222D-Weekday-05,3759246-202220D-vs20222D-Weekday-05,550,645801,3503,550011,9,350308,328,14:40:00,cpmal,"Capitola Mall",0,3503,,0,13:30:00
55,202220D-vs20222D-Weekday-05,3759386-202220D-vs20222D-Weekday-05,550,645801,3503,550012,21,350309,329,15:45:00,cpmal,"Capitola Mall",0,3503,,0,14:45:00
66,202220D-vs20222D-Weekday-05,3759260-202220D-vs20222D-Weekday-05,660,645801,3503,660007,21,350310,330,16:42:00,scmc,"Santa Cruz Metro Center",0,3503,,1,16:05:00
04,202220D-vs20222D-Weekday-05,3759272-202220D-vs20222D-Weekday-05,40,645801,3503,040001,21,350311,331,17:45:00,scmc,"Santa Cruz Metro Center",0,3503,,0,17:00:00
66,202220D-vs20222D-Weekday-05,3759252-202220D-vs20222D-Weekday-05,660,645801,3503,660009,21,350312,332,18:35:00,cpmal1,"Capitola Mall Lane 1",0,3503,,0,17:50:00
68,202220D-vs20222D-Weekday-05,3759306-202220D-vs20222D-Weekday-05,680,645789,3504,680012,11,350401,207,06:49:00,scmc,"Santa Cruz Metro Center",0,3504,,1,06:30:00
35,202220D-vs20222D-Weekday-05,3759241-202220D-vs20222D-Weekday-05,350,645789,3504,350082,11,350402,208,07:52:00,bigchi,"Big Basin Way & China Grade Rd",0,3504,,0,07:00:00
35,202220D-vs20222D-Weekday-05,3759242-202220D-vs20222D-Weekday-05,350,645789,3504,350086,11,350403,209,08:53:00,scmc,"Santa Cruz Metro Center",0,3504,,1,07:53:00
35,202220D-vs20222D-Weekday-05,3759266-202220D-vs20222D-Weekday-05,350,645789,3504,350078,11,350404,210,10:20:00,mtnstr,"Mountain Store",0,3504,,0,09:30:00
35,202220D-vs20222D-Weekday-05,3759267-202220D-vs20222D-Weekday-05,350,645789,3504,350085,11,350405,211,11:18:00,scmc,"Santa Cruz Metro Center",0,3504,,1,10:23:00
35,202220D-vs20222D-Weekday-05,3759268-202220D-vs20222D-Weekday-05,350,645789,3504,350082,11,350406,212,12:52:00,bigchi,"Big Basin Way & China Grade Rd",0,3504,,0,12:00:00
35,202220D-vs20222D-Weekday-05,3759269-202220D-vs20222D-Weekday-05,350,645789,3504,350086,11,350407,213,13:53:00,scmc,"Santa Cruz Metro Center",0,3504,,1,12:53:00
35,202220D-vs20222D-Weekday-05,3759270-202220D-vs20222D-Weekday-05,350,645789,3504,350078,44,350408,214,15:30:00,mtnstr,"Mountain Store",0,3504,,0,14:30:00
35,202220D-vs20222D-Weekday-05,3759271-202220D-vs20222D-Weekday-05,350,645789,3504,350085,44,350409,215,16:28:00,scmc,"Santa Cruz Metro Center",0,3504,,1,15:33:00
35,202220D-vs20222D-Weekday-05,3759261-202220D-vs20222D-Weekday-05,350,645789,3504,350082,44,350410,216,17:57:00,bigchi,"Big Basin Way & China Grade Rd",0,3504,,0,17:00:00
35,202220D-vs20222D-Weekday-05,3759262-202220D-vs20222D-Weekday-05,350,645789,3504,350086,44,350411,217,18:53:00,scmc,"Santa Cruz Metro Center",0,3504,,1,17:58:00
35,202220D-vs20222D-Weekday-05,3759292-202220D-vs20222D-Weekday-05,350,645789,3504,350078,44,350412,218,20:20:00,mtnstr,"Mountain Store",0,3504,,0,19:30:00
35,202220D-vs20222D-Weekday-05,3759293-202220D-vs20222D-Weekday-05,350,645789,3504,350085,44,350413,219,21:18:00,scmc,"Santa Cruz Metro Center",0,3504,,1,20:23:00
35,202220D-vs20222D-Weekday-05,3759235-202220D-vs20222D-Weekday-05,350,645787,3505,350033,13,350501,191,06:59:00,bigchi,"Big Basin Way & China Grade Rd",0,3505,,0,06:53:00
35,202220D-vs20222D-Weekday-05,3759236-202220D-vs20222D-Weekday-05,350,645787,3505,350086,13,350502,192,07:55:00,scmc,"Santa Cruz Metro Center",0,3505,,1,07:00:00
55,202220D-vs20222D-Weekday-05,3759308-202220D-vs20222D-Weekday-05,550,645787,3505,550011,13,350503,193,09:40:00,cpmal,"Capitola Mall",0,3505,,0,08:30:00
66,202220D-vs20222D-Weekday-05,3759309-202220D-vs20222D-Weekday-05,660,645787,3505,660007,13,350504,194,10:33:00,scmc,"Santa Cruz Metro Center",0,3505,,1,10:00:00
66,202220D-vs20222D-Weekday-05,3759310-202220D-vs20222D-Weekday-05,660,645787,3505,660009,13,350505,195,11:18:00,cpmal1,"Capitola Mall Lane 1",0,3505,,0,10:45:00
68,202220D-vs20222D-Weekday-05,3759311-202220D-vs20222D-Weekday-05,680,645787,3505,680012,13,350506,196,11:51:00,scmc,"Santa Cruz Metro Center",0,3505,,1,11:30:00
68,202220D-vs20222D-Weekday-05,3759312-202220D-vs20222D-Weekday-05,680,645787,3505,680013,13,350507,197,12:40:00,cpmal1,"Capitola Mall Lane 1",0,3505,,0,12:15:00
66,202220D-vs20222D-Weekday-05,3759313-202220D-vs20222D-Weekday-05,660,645787,3505,660007,13,350508,198,13:37:00,scmc,"Santa Cruz Metro Center",0,3505,,1,13:00:00
66,202220D-vs20222D-Weekday-05,3759314-202220D-vs20222D-Weekday-05,660,645787,3505,660009,13,350509,199,14:22:00,cpmal1,"Capitola Mall Lane 1",0,3505,,0,13:45:00
68,202220D-vs20222D-Weekday-05,3759315-202220D-vs20222D-Weekday-05,680,645787,3505,680012,13,350510,200,14:56:00,scmc,"Santa Cruz Metro Center",0,3505,,1,14:30:00
68,202220D-vs20222D-Weekday-05,3759259-202220D-vs20222D-Weekday-05,680,645787,3505,680013,30,350511,201,15:40:00,cpmal1,"Capitola Mall Lane 1",0,3505,,0,15:15:00
55,202220D-vs20222D-Weekday-05,3759212-202220D-vs20222D-Weekday-05,550,645787,3505,550012,30,350512,202,17:00:00,cpmal,"Capitola Mall",0,3505,,0,16:00:00
55,202220D-vs20222D-Weekday-05,3759387-202220D-vs20222D-Weekday-05,550,645787,3505,550011,30,350513,203,18:40:00,cpmal,"Capitola Mall",0,3505,,0,17:30:00
40,202220D-vs20222D-Weekday-05,3759449-202220D-vs20222D-Weekday-05,400,645786,3506,400019,17,350601,178,07:13:00,pacsch,"Pacific School (Davenport)",0,3506,,0,06:55:00
40,202220D-vs20222D-Weekday-05,3759446-202220D-vs20222D-Weekday-05,400,645786,3506,400020,17,350602,179,07:33:00,scmc,"Santa Cruz Metro Center",0,3506,,1,07:13:00
35,202220D-vs20222D-Weekday-05,3759215-202220D-vs20222D-Weekday-05,350,645786,3506,350082,17,350603,180,08:57:00,bigchi,"Big Basin Way & China Grade Rd",0,3506,,0,08:00:00
35,202220D-vs20222D-Weekday-05,3759216-202220D-vs20222D-Weekday-05,350,645786,3506,350086,17,350604,181,09:58:00,scmc,"Santa Cruz Metro Center",0,3506,,1,08:58:00
35,202220D-vs20222D-Weekday-05,3759217-202220D-vs20222D-Weekday-05,350,645786,3506,350078,17,350605,182,11:20:00,mtnstr,"Mountain Store",0,3506,,0,10:30:00
35,202220D-vs20222D-Weekday-05,3759218-202220D-vs20222D-Weekday-05,350,645786,3506,350085,17,350606,183,12:18:00,scmc,"Santa Cruz Metro Center",0,3506,,1,11:23:00
35,202220D-vs20222D-Weekday-05,3759317-202220D-vs20222D-Weekday-05,350,645786,3506,350082,17,350607,184,13:52:00,bigchi,"Big Basin Way & China Grade Rd",0,3506,,0,13:00:00
35,202220D-vs20222D-Weekday-05,3759318-202220D-vs20222D-Weekday-05,350,645786,3506,350086,17,350608,185,14:53:00,scmc,"Santa Cruz Metro Center",0,3506,,1,13:53:00
35,202220D-vs20222D-Weekday-05,3759319-202220D-vs20222D-Weekday-05,350,645786,3506,350078,46,350609,186,16:30:00,mtnstr,"Mountain Store",0,3506,,0,15:30:00
35,202220D-vs20222D-Weekday-05,3759320-202220D-vs20222D-Weekday-05,350,645786,3506,350085,46,350610,187,17:28:00,scmc,"Santa Cruz Metro Center",0,3506,,1,16:33:00
35,202220D-vs20222D-Weekday-05,3759321-202220D-vs20222D-Weekday-05,350,645786,3506,350082,46,350611,188,18:57:00,bigchi,"Big Basin Way & China Grade Rd",0,3506,,0,18:00:00
35,202220D-vs20222D-Weekday-05,3759322-202220D-vs20222D-Weekday-05,350,645786,3506,350086,46,350612,189,19:53:00,scmc,"Santa Cruz Metro Center",0,3506,,1,18:58:00
42,202220D-vs20222D-Weekday-05,3759388-202220D-vs20222D-Weekday-05,420,645786,3506,420014,46,350613,190,22:00:00,scmc,"Santa Cruz Metro Center",0,3506,,0,20:35:00
69A,202220D-vs20222D-Weekday-05,3759121-202220D-vs20222D-Weekday-05,691,645797,3507,69A0006,21,350701,283,08:43:00,scmc,"Santa Cruz Metro Center",0,3507,,1,07:20:00
35,202220D-vs20222D-Weekday-05,3759224-202220D-vs20222D-Weekday-05,350,645797,3507,350082,21,350702,284,09:52:00,bigchi,"Big Basin Way & China Grade Rd",0,3507,,0,09:00:00
35,202220D-vs20222D-Weekday-05,3759225-202220D-vs20222D-Weekday-05,350,645797,3507,350086,701,350703,285,10:53:00,scmc,"Santa Cruz Metro Center",0,3507,,1,09:53:00
35,202220D-vs20222D-Weekday-05,3759276-202220D-vs20222D-Weekday-05,350,645797,3507,350078,701,350704,286,12:20:00,mtnstr,"Mountain Store",0,3507,,0,11:30:00
35,202220D-vs20222D-Weekday-05,3759277-202220D-vs20222D-Weekday-05,350,645797,3507,350085,701,350705,287,13:18:00,scmc,"Santa Cruz Metro Center",0,3507,,1,12:23:00
35,202220D-vs20222D-Weekday-05,3759278-202220D-vs20222D-Weekday-05,350,645797,3507,350082,42,350706,288,14:57:00,bigchi,"Big Basin Way & China Grade Rd",0,3507,,0,14:00:00
35,202220D-vs20222D-Weekday-05,3759279-202220D-vs20222D-Weekday-05,350,645797,3507,350086,42,350707,289,15:58:00,scmc,"Santa Cruz Metro Center",0,3507,,1,14:58:00
35,202220D-vs20222D-Weekday-05,3759287-202220D-vs20222D-Weekday-05,350,645797,3507,350078,42,350708,290,17:30:00,mtnstr,"Mountain Store",0,3507,,0,16:30:00
35,202220D-vs20222D-Weekday-05,3759288-202220D-vs20222D-Weekday-05,350,645797,3507,350085,42,350709,291,18:28:00,scmc,"Santa Cruz Metro Center",0,3507,,1,17:33:00
35,202220D-vs20222D-Weekday-05,3759289-202220D-vs20222D-Weekday-05,350,645797,3507,350082,42,350710,292,19:57:00,bigchi,"Big Basin Way & China Grade Rd",0,3507,,0,19:00:00
35,202220D-vs20222D-Weekday-05,3759290-202220D-vs20222D-Weekday-05,350,645797,3507,350086,42,350711,293,20:53:00,scmc,"Santa Cruz Metro Center",0,3507,,1,19:58:00
35,202220D-vs20222D-Weekday-05,3759253-202220D-vs20222D-Weekday-05,350,645822,3508,350078,26,350801,490,08:25:00,mtnstr,"Mountain Store",0,3508,,0,07:30:00
35,202220D-vs20222D-Weekday-05,3759254-202220D-vs20222D-Weekday-05,350,645822,3508,350085,26,350802,491,09:23:00,scmc,"Santa Cruz Metro Center",0,3508,,1,08:28:00
35,202220D-vs20222D-Weekday-05,3759255-202220D-vs20222D-Weekday-05,350,645822,3508,350082,26,350803,492,10:52:00,bigchi,"Big Basin Way & China Grade Rd",0,3508,,0,10:00:00
35,202220D-vs20222D-Weekday-05,3759256-202220D-vs20222D-Weekday-05,350,645822,3508,350086,26,350804,493,11:53:00,scmc,"Santa Cruz Metro Center",0,3508,,1,10:53:00
35,202220D-vs20222D-Weekday-05,3759257-202220D-vs20222D-Weekday-05,350,645822,3508,350078,26,350805,494,13:30:00,mtnstr,"Mountain Store",0,3508,,0,12:30:00
35,202220D-vs20222D-Weekday-05,3759258-202220D-vs20222D-Weekday-05,350,645822,3508,350085,26,350806,495,14:28:00,scmc,"Santa Cruz Metro Center",0,3508,,1,13:33:00
35,202220D-vs20222D-Weekday-05,3759284-202220D-vs20222D-Weekday-05,350,645822,3508,350082,26,350807,496,15:57:00,bigchi,"Big Basin Way & China Grade Rd",0,3508,,0,15:00:00
35,202220D-vs20222D-Weekday-05,3759285-202220D-vs20222D-Weekday-05,350,645822,3508,350086,49,350808,497,16:53:00,scmc,"Santa Cruz Metro Center",0,3508,,1,15:58:00
35,202220D-vs20222D-Weekday-05,3759053-202220D-vs20222D-Weekday-05,350,645822,3508,350078,49,350809,498,18:30:00,mtnstr,"Mountain Store",0,3508,,0,17:30:00
35,202220D-vs20222D-Weekday-05,3759054-202220D-vs20222D-Weekday-05,350,645822,3508,350085,49,350810,499,19:28:00,scmc,"Santa Cruz Metro Center",0,3508,,1,18:33:00
35,202220D-vs20222D-Weekday-05,3759263-202220D-vs20222D-Weekday-05,350,645822,3508,350082,49,350811,500,20:52:00,bigchi,"Big Basin Way & China Grade Rd",0,3508,,0,20:00:00
35,202220D-vs20222D-Weekday-05,3759264-202220D-vs20222D-Weekday-05,350,645822,3508,350086,49,350812,501,21:43:00,scmc,"Santa Cruz Metro Center",0,3508,,1,20:53:00
35,202220D-vs20222D-Weekday-05,3759394-202220D-vs20222D-Weekday-05,350,645822,3508,350083,49,350813,502,23:02:00,bigchi,"Big Basin Way & China Grade Rd",0,3508,,0,22:00:00
